ID,Group ID,Question,Grade 1,Grade 2,Column_type,Difference,Authors,Year,Title,Venue,Pages,Publisher,DOI,Link,Type,Common Ground
33,3,P1-Q6,"['Precision', 'Recall', 'F1-Score', 'FPR', 'TPR']",['Accuracy'],Categorical,Extreme,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,"['Precision', 'F1-Score', 'TPR', 'FPR', 'Recall', 'Accuracy']"
33,3,P1-Q7,"74.2, 68.9",69.1,Numeric,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,74.2
33,3,P1-Q8,4.0,3.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P1-Q9,1.0,1.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,1.0
33,3,P2-Q1,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q10,4.0,4.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P2-Q11,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q12,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P2-Q13,4.0,4.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P2-Q14,3.0,2.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P2-Q2,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q3,3.0,4.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P2-Q4,4.0,2.0,Ordinal,Moderate,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q5,4.0,4.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P2-Q6,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q7,4.0,4.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P2-Q8,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P2-Q9,3.0,2.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q1,5.0,3.0,Ordinal,Moderate,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P3-Q10,4.0,3.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P3-Q11,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P3-Q12,2.0,1.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q13,1.0,1.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,1.0
33,3,P3-Q14,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q15,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q16,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q17,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q18,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q19,0.0,0.0,Yes/No,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,0.0
33,3,P3-Q2,4.0,3.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P3-Q20,3.0,3.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
33,3,P3-Q3,3.0,1.0,Ordinal,Moderate,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q4,1.0,1.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,1
33,3,P3-Q5,3.0,1.0,Ordinal,Moderate,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q6,4.0,1.0,Ordinal,Extreme,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q7,4.0,4.0,Ordinal,None (Identical),Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,4
33,3,P3-Q8,2.0,1.0,Ordinal,Negligeable,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,2
33,3,P3-Q9,4.0,2.0,Ordinal,Moderate,Sandeep Shah; Pramita Sree Muhuri; Xiaohong Yuan; Kaushik Roy; Prosenjit Chatterjee,2021,Implementing a network intrusion detection system using semi-supervised support vector machine and random forest %@ 9781450380683,Proceedings of the 2021 ACM Southeast Conference,180–184,Association for Computing Machinery,10.1145/3409334.3452073,https://doi-org.proxy.bib.uottawa.ca/10.1145/3409334.3452073,Conference Paper,3
34,3,P1-Q1,0.0,0.0,Yes/No,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,0.0
34,3,P1-Q10,['Accuracy'],['None'],Categorical,Moderate,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,['Accuracy']
34,3,P1-Q2,2.0,1.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
34,3,P1-Q3,0.0,0.0,Yes/No,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,0.0
34,3,P1-Q4,3.0,2.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
34,3,P1-Q5,0.0,0.0,Yes/No,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,0.0
34,3,P1-Q6,['Accuracy'],['Accuracy'],Categorical,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,['Accuracy']
34,3,P1-Q9,0.0,0.0,Yes/No,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,0.0
34,3,P2-Q1,3.0,4.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,4
34,3,P2-Q10,3.0,5.0,Ordinal,Moderate,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,4
34,3,P2-Q11,3.0,3.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,3
34,3,P2-Q12,0.0,0.0,Yes/No,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,0.0
34,3,P2-Q13,4.0,4.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,4
34,3,P2-Q14,2.0,1.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
34,3,P2-Q2,2.0,3.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
34,3,P2-Q3,3.0,3.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,3
34,3,P2-Q4,2.0,2.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
34,3,P2-Q5,4.0,4.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,4
34,3,P2-Q6,3.0,3.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,3
34,3,P2-Q7,4.0,4.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,4
34,3,P2-Q8,3.0,3.0,Ordinal,None (Identical),Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,3
34,3,P2-Q9,3.0,2.0,Ordinal,Negligeable,Gaurav Meena; Babita Dhanwal; Mehul Mahrishi; Kamal Kant Hiran,2022,Performance Comparison of Network Intrusion Detection System Based on Different Pre-processing Methods and Deep Neural Network %@ 9781450387637,"Proceedings of the International Conference on Data Science, Machine Learning and Artificial Intelligence",110–115,Association for Computing Machinery,10.1145/3484824.3484878,https://doi-org.proxy.bib.uottawa.ca/10.1145/3484824.3484878,Conference Paper,2
